WBANNO,LST_DATE,CRX_VN,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN,T_DAILY_AVG,P_DAILY_CALC,SOLARAD_DAILY,SUR_TEMP_DAILY_TYPE,SUR_TEMP_DAILY_MAX,SUR_TEMP_DAILY_MIN,SUR_TEMP_DAILY_AVG,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG,SOIL_MOISTURE_5_DAILY,SOIL_MOISTURE_10_DAILY,SOIL_MOISTURE_20_DAILY,SOIL_MOISTURE_50_DAILY,SOIL_MOISTURE_100_DAILY,SOIL_TEMP_5_DAILY,SOIL_TEMP_10_DAILY,SOIL_TEMP_20_DAILY,SOIL_TEMP_50_DAILY,SOIL_TEMP_100_DAILY
53131,20230227,2.623,-111.17,32.24,17.3,0.1,8.7,8.4,0,20,C,28.1,0.1,10.7,87.9,19.8,53.9,0.105,0.133,-99,-99,-99,12,11.6,-9999,-9999,-9999
53131,20230228,2.623,-111.17,32.24,16.3,1.9,9.1,9.3,0,17.02,C,26.9,1.4,10.9,82.3,21.7,52.9,0.092,0.118,-99,-99,-99,12.1,11.9,-9999,-9999,-9999
53131,20230301,2.623,-111.17,32.24,18.1,-0.1,9,9.1,8.4,17.25,C,27.6,0,10.5,97,26.1,55.3,0.086,0.109,-99,-99,-99,12,12,-9999,-9999,-9999
53131,20230302,2.623,-111.17,32.24,9.4,-0.6,4.4,3.8,0.2,17.77,C,23.4,-4.1,7.8,97.3,46.9,72.7,0.126,0.147,-99,-99,-99,10.4,10.5,-9999,-9999,-9999
53131,20230303,2.623,-111.17,32.24,14,0.1,7.1,7,0,20.49,C,25.9,0.1,9.8,92.6,33.7,64.4,0.109,0.141,-99,-99,-99,11.3,11,-9999,-9999,-9999
53131,20230304,2.623,-111.17,32.24,21.3,1.6,11.5,12.1,0,20.98,C,32.2,1,13.3,87.1,20.3,46.9,0.099,0.132,-99,-99,-99,13.4,12.6,-9999,-9999,-9999
53131,20230305,2.623,-111.17,32.24,21.8,6.3,14,14,0,17.04,C,31.8,4.9,15.1,66.6,18.4,40.2,0.09,0.118,-99,-99,-99,15,14.2,-9999,-9999,-9999
53131,20230306,2.623,-111.17,32.24,21.7,5.5,13.6,14.7,0,15.02,C,32.2,5.7,16.1,77.7,16.5,39.8,0.084,0.113,-99,-99,-99,15.8,15.3,-9999,-9999,-9999
53131,20230307,2.623,-111.17,32.24,22.4,10,16.2,15.7,0,11.57,C,33.9,9.1,17.2,51.3,17.1,34.3,0.079,0.109,-99,-99,-99,17.2,16.8,-9999,-9999,-9999
53131,20230308,2.623,-111.17,32.24,24.1,6.7,15.4,15.4,0,20.5,C,37,5.3,17.5,65.3,13.8,36.1,0.076,0.107,-99,-99,-99,17.9,17.2,-9999,-9999,-9999
53131,20230309,2.623,-111.17,32.24,24.5,5.6,15,14.9,0,19.85,C,38.5,5.3,17.6,70.2,5.4,34.2,0.082,0.104,-99,-99,-99,18.6,17.9,-9999,-9999,-9999
53131,20230310,2.623,-111.17,32.24,25.7,7.1,16.4,17.4,0,19.53,C,37.9,6.4,19.2,55.1,7.3,27.6,0.079,0.102,-99,-99,-99,19.6,18.8,-9999,-9999,-9999
53131,20230311,2.623,-111.17,32.24,24.6,10.5,17.6,18.1,0,15.91,C,37.2,10.3,20.1,54,30.6,41,0.07,0.101,-99,-99,-99,20.7,20.2,-9999,-9999,-9999
53131,20230312,2.623,-111.17,32.24,23.5,10.6,17.1,18,0,20.05,C,38.2,10.5,20.9,77.6,18.7,41,0.065,0.099,-99,-99,-99,21.5,20.9,-9999,-9999,-9999
53131,20230313,2.623,-111.17,32.24,23.2,9.1,16.1,16.7,0,21.01,C,38.7,9.1,20.4,62.2,20.4,37,0.066,0.095,-99,-99,-99,21.3,20.7,-9999,-9999,-9999
53131,20230314,2.623,-111.17,32.24,25.4,8.5,16.9,17.6,0,19.7,C,41.1,7.9,21.1,61.6,11.3,32.7,0.066,0.094,-99,-99,-99,21.7,21.1,-9999,-9999,-9999
53131,20230315,2.623,-111.17,32.24,19.9,13.2,16.5,16,4,7.18,C,28.4,13.1,17.4,88.8,28.3,52.9,0.058,0.084,-99,-99,-99,18.8,19.3,-9999,-9999,-9999
53131,20230316,2.623,-111.17,32.24,18.5,9.3,13.9,14,0,11.5,C,27.3,9.4,15.7,92.5,28.3,64.6,0.076,0.079,-99,-99,-99,16.8,17.2,-9999,-9999,-9999
53131,20230317,2.623,-111.17,32.24,20.4,6,13.2,13.9,0,20.1,C,35.6,6,17,91.7,21.9,52.1,0.088,0.086,-99,-99,-99,17.7,17.5,-9999,-9999,-9999
53131,20230318,2.623,-111.17,32.24,21.5,4.8,13.1,14.5,0,22.1,C,38.2,5,18,76.3,19.8,38.3,0.089,0.086,-99,-99,-99,18.9,18.5,-9999,-9999,-9999
53131,20230319,2.623,-111.17,32.24,22.3,11,16.6,15.8,0,14.09,C,31.7,8.9,17.3,42.3,16.2,28.4,0.083,0.083,-99,-99,-99,18.5,18.5,-9999,-9999,-9999
53131,20230320,2.623,-111.17,32.24,24.1,10.2,17.2,17.2,0,17.58,C,36.8,8.6,19.2,57.8,22,32.8,0.08,0.087,-99,-99,-99,20.2,19.7,-9999,-9999,-9999
53131,20230321,2.623,-111.17,32.24,22.2,13.7,17.9,17.7,0,8.84,C,28.4,13.1,18.2,62.8,26.5,44.1,0.074,0.083,-99,-99,-99,19.4,19.5,-9999,-9999,-9999
53131,20230322,2.623,-111.17,32.24,18.1,10.8,14.4,13.9,1.1,8.44,C,21.3,11.7,15.6,81.6,36.1,58.6,0.069,0.071,-99,-99,-99,17.3,17.7,-9999,-9999,-9999
53131,20230323,2.623,-111.17,32.24,18.3,6.1,12.2,12.5,0,20.09,C,35.9,6,17,86.4,20.9,47.3,0.07,0.077,-99,-99,-99,18.5,18.2,-9999,-9999,-9999
53131,20230324,2.623,-111.17,32.24,17.7,4,10.8,11.8,0,21.84,C,35.1,4.7,16.1,67.2,21.6,38.1,0.067,0.077,-99,-99,-99,18.4,18.3,-9999,-9999,-9999
53131,20230325,2.623,-111.17,32.24,19.8,3.7,11.7,12.3,0,23.66,C,38,3.6,17.1,57.6,12.3,30.6,0.063,0.076,-99,-99,-99,19,18.7,-9999,-9999,-9999
53131,20230326,2.623,-111.17,32.24,19.9,3.6,11.7,12.5,0,23.98,C,37.4,3.5,17.5,56.6,11.2,27.8,0.059,0.076,-99,-99,-99,19.5,19.2,-9999,-9999,-9999
53131,20230327,2.623,-111.17,32.24,21.4,5.1,13.2,13.9,0,23.97,C,39.7,4.3,18.1,36.9,7.4,18.3,0.055,0.075,-99,-99,-99,19.7,19.5,-9999,-9999,-9999
53131,20230328,2.623,-111.17,32.24,27,4.2,15.6,16.8,0,24.07,C,43.4,4.8,20.6,38.9,6.1,16.6,0.053,0.076,-99,-99,-99,21.5,20.8,-9999,-9999,-9999
53131,20230329,2.623,-111.17,32.24,27.4,5.4,16.4,18,0,24.31,C,44.1,6.4,21.4,43.9,5.8,16.8,0.05,0.077,-99,-99,-99,22.8,22.1,-9999,-9999,-9999
53131,20230330,2.623,-111.17,32.24,17.6,11.3,14.4,13.8,0,15.73,C,28.7,10.2,17.1,59.5,22.3,37.3,0.044,0.072,-99,-99,-99,19.8,20.2,-9999,-9999,-9999
53131,20230331,2.623,-111.17,32.24,20.8,3.2,12,13.2,0,23.9,C,40.9,4,18.8,62.6,12.9,30.9,0.044,0.069,-99,-99,-99,20.5,20.3,-9999,-9999,-9999
53131,20230401,2.623,-111.17,32.24,28.2,5.6,16.9,17.9,0,24.69,C,45.1,5.8,21.6,45.9,3.6,18.7,0.045,0.07,-99,-99,-99,22.6,21.8,-9999,-9999,-9999
53131,20230402,2.623,-111.17,32.24,27,5.7,16.4,17.7,0,25.04,C,45.4,6.6,22.4,44.9,4.5,17.7,0.044,0.071,-99,-99,-99,23.6,22.9,-9999,-9999,-9999
53131,20230403,2.623,-111.17,32.24,28.1,8.5,18.3,18.8,0,24.88,C,43.1,7.5,22,37.6,5.2,15.4,0.042,0.069,-99,-99,-99,24.1,23.4,-9999,-9999,-9999
53131,20230404,2.623,-111.17,32.24,14.3,5.3,9.8,10,0,25.18,C,33.4,5.3,15.8,39.6,5.1,14.8,0.037,0.064,-99,-99,-99,20.4,21,-9999,-9999,-9999
53131,20230405,2.623,-111.17,32.24,19,3.7,11.3,11.9,0,24.91,C,39.1,3,16.9,17.2,4.9,10.5,0.036,0.06,-99,-99,-99,19.6,19.7,-9999,-9999,-9999
53131,20230406,2.623,-111.17,32.24,25.5,3.3,14.4,15.5,0,24.16,C,42.8,3.9,20,30.6,6.7,14.4,0.037,0.062,-99,-99,-99,22,21.4,-9999,-9999,-9999
53131,20230407,2.623,-111.17,32.24,28,6.6,17.3,18.9,0,23.96,C,44.5,6.5,22.6,31,5.9,14.4,0.038,0.063,-99,-99,-99,23.6,22.8,-9999,-9999,-9999
53131,20230408,2.623,-111.17,32.24,28.5,8.9,18.7,19.9,0,24.98,C,47.4,8.2,24.2,32.1,6.1,14.4,0.039,0.064,-99,-99,-99,25.3,24.4,-9999,-9999,-9999
53131,20230409,2.623,-111.17,32.24,30,9,19.5,21,0,25.32,C,48.6,9.1,25.7,32.3,6.7,14.4,0.038,0.064,-99,-99,-99,26.5,25.5,-9999,-9999,-9999
53131,20230410,2.623,-111.17,32.24,35.1,12.1,23.6,25.1,0,25.58,C,52.6,11.5,28.7,30.8,4.1,12.9,0.039,0.066,-99,-99,-99,28.6,27.3,-9999,-9999,-9999
53131,20230411,2.623,-111.17,32.24,36.6,14.4,25.5,26.7,0,25.32,C,55.4,14.1,30.6,28.3,6,13.7,0.039,0.067,-99,-99,-99,30.6,29.2,-9999,-9999,-9999
53131,20230412,2.623,-111.17,32.24,33.9,14.4,24.2,24.7,0,24.17,C,49.7,14.1,28.4,26.6,3.9,12.1,0.037,0.065,-99,-99,-99,29.9,29.1,-9999,-9999,-9999
53131,20230413,2.623,-111.17,32.24,27.6,15.8,21.7,21.9,0,19.73,C,42.1,14.3,24.7,25.8,6,12.9,0.035,0.062,-99,-99,-99,27.6,27.7,-9999,-9999,-9999
53131,20230414,2.623,-111.17,32.24,25.6,13.2,19.4,18.8,0,25.71,C,45.1,10.8,24,41.9,13.3,26.2,0.034,0.059,-99,-99,-99,26.8,26.6,-9999,-9999,-9999
53131,20230415,2.623,-111.17,32.24,28,8.4,18.2,19.6,0,25.91,C,48.4,9.2,25.6,50.8,8,22.4,0.034,0.059,-99,-99,-99,27.1,26.7,-9999,-9999,-9999
53131,20230416,2.623,-111.17,32.24,31.3,10.8,21,22.4,0,25.59,C,51.1,10.9,27.4,32.4,5.8,15.3,0.035,0.059,-99,-99,-99,28.7,28,-9999,-9999,-9999
53131,20230417,2.623,-111.17,32.24,31.6,11.2,21.4,22.5,0,26.32,C,50.4,11.7,27.6,33.8,4,14,0.034,0.059,-99,-99,-99,29.2,28.6,-9999,-9999,-9999
53131,20230418,2.623,-111.17,32.24,29.6,11.1,20.3,21.6,0,26.11,C,49.5,10.7,26.3,27,5.5,11.6,0.033,0.057,-99,-99,-99,28.6,28.2,-9999,-9999,-9999
53131,20230419,2.623,-111.17,32.24,27.6,11.4,19.5,20,0,26.03,C,45.2,11.1,25.1,33.7,3.1,15.8,0.032,0.056,-99,-99,-99,28.1,27.9,-9999,-9999,-9999
53131,20230420,2.623,-111.17,32.24,26.7,8.2,17.4,18.9,0,26.84,C,46.1,8.7,24.6,28.9,4.6,12.6,0.031,0.054,-99,-99,-99,27.4,27.4,-9999,-9999,-9999
53131,20230421,2.623,-111.17,32.24,29.9,9.3,19.6,21.1,0,26.94,C,49.5,9.2,26.3,22.6,3.3,10.3,0.032,0.053,-99,-99,-99,28,27.6,-9999,-9999,-9999
53131,20230422,2.623,-111.17,32.24,30.8,12.5,21.6,22.5,0,26.59,C,50.5,11.7,27.9,25.6,8,13.7,0.032,0.054,-99,-99,-99,29.6,28.9,-9999,-9999,-9999
53131,20230423,2.623,-111.17,32.24,33,13.5,23.3,24.3,0,25.94,C,50.7,13.3,29.5,32.6,5.9,15.8,0.033,0.054,-99,-99,-99,30.8,30,-9999,-9999,-9999
53131,20230424,2.623,-111.17,32.24,31.6,13.9,22.8,24.4,0,26.7,C,52,13.5,29.4,24.9,5.8,12.6,0.033,0.054,-99,-99,-99,31.1,30.5,-9999,-9999,-9999
53131,20230425,2.623,-111.17,32.24,31.5,14.1,22.8,23.3,0,26.76,C,50,13.4,28.6,32.7,5.7,17.9,0.032,0.054,-99,-99,-99,30.9,30.4,-9999,-9999,-9999
53131,20230426,2.623,-111.17,32.24,29.4,13.6,21.5,21.9,0,27.16,C,49.5,13.2,27.8,39.5,6.7,18.8,0.031,0.053,-99,-99,-99,30.2,30,-9999,-9999,-9999
53131,20230427,2.623,-111.17,32.24,31.6,12.7,22.1,23.4,0,27.29,C,51.3,12.1,28.7,23.3,4.6,11.6,0.031,0.052,-99,-99,-99,30.5,30,-9999,-9999,-9999
53131,20230428,2.623,-111.17,32.24,33.3,14.1,23.7,25.3,0,27.09,C,51.9,13.5,30,22.2,4.7,11.1,0.031,0.052,-99,-99,-99,31.6,30.9,-9999,-9999,-9999
53131,20230429,2.623,-111.17,32.24,35.5,18.3,26.9,28.5,0,27.71,C,55.3,16.2,32.8,13.4,2.9,6.3,0.031,0.053,-99,-99,-99,33.4,32.5,-9999,-9999,-9999
53131,20230430,2.623,-111.17,32.24,37.6,15.9,26.7,27.5,0,26.31,C,56.1,15.7,32.4,21,2.9,9.3,0.032,0.053,-99,-99,-99,33.7,32.9,-9999,-9999,-9999
53131,20230501,2.623,-111.17,32.24,30.1,16.7,23.4,24.7,0,18.41,C,40.8,16.5,27,21.2,8.1,14.8,0.028,0.05,-99,-99,-99,30.3,30.6,-9999,-9999,-9999
53131,20230502,2.623,-111.17,32.24,31.3,14.2,22.7,23.8,0,26.82,C,49.5,13.8,29.2,38.4,9.9,22.1,0.031,0.05,-99,-99,-99,31.5,31,-9999,-9999,-9999
53131,20230503,2.623,-111.17,32.24,29.8,14.9,22.3,23,0,27.2,C,46.8,15.1,28.2,52.4,9.6,28.5,0.03,0.05,-99,-99,-99,31.3,31.2,-9999,-9999,-9999
53131,20230504,2.623,-111.17,32.24,28.1,14.9,21.5,20.9,0,27.85,C,47,13.9,26.8,55,6.9,27.3,0.029,0.049,-99,-99,-99,30.5,30.5,-9999,-9999,-9999
53131,20230505,2.623,-111.17,32.24,27,9.6,18.3,18.9,0,27.8,C,47.7,10.5,25.9,48.5,10.4,26.5,0.028,0.048,-99,-99,-99,29.5,29.6,-9999,-9999,-9999
53131,20230506,2.623,-111.17,32.24,29.3,10,19.6,20.7,0,28.16,C,49.8,11,27.4,44.5,6.1,21.5,0.029,0.048,-99,-99,-99,30.1,30,-9999,-9999,-9999
53131,20230507,2.623,-111.17,32.24,31.1,11.6,21.4,22.7,0,28.2,C,51.5,12.2,29,46.2,5.9,20,0.029,0.048,-99,-99,-99,31.2,30.9,-9999,-9999,-9999
53131,20230508,2.623,-111.17,32.24,32.8,12,22.4,24.1,0,28.39,C,53.1,12.7,30.1,33.8,5.9,15.1,0.03,0.049,-99,-99,-99,32,31.6,-9999,-9999,-9999
53131,20230509,2.623,-111.17,32.24,33.5,13.3,23.4,24.2,0,28.31,C,53.4,13.8,30.5,34.2,3.5,15.9,0.029,0.049,-99,-99,-99,32.6,32.2,-9999,-9999,-9999
53131,20230510,2.623,-111.17,32.24,26.1,12.8,19.5,20.3,0,27.96,C,44.8,13,26.1,25.3,5.7,15.4,0.027,0.047,-99,-99,-99,30.2,30.7,-9999,-9999,-9999
53131,20230511,2.623,-111.17,32.24,28.8,9.6,19.2,20.8,0,28.22,C,50,10.5,27.5,30.3,6,15.2,0.027,0.046,-99,-99,-99,30.3,30.2,-9999,-9999,-9999
53131,20230512,2.623,-111.17,32.24,31.9,12.6,22.2,23.8,0,28.12,C,52.5,12.9,30.2,32.4,6.4,15.8,0.028,0.048,-99,-99,-99,32,31.6,-9999,-9999,-9999
53131,20230513,2.623,-111.17,32.24,34.1,15.9,25,26.2,0,25.72,C,55.5,15.5,31.6,28.8,6.5,14.5,0.029,0.048,-99,-99,-99,33.4,32.8,-9999,-9999,-9999
53131,20230514,2.623,-111.17,32.24,34.5,22,28.2,26.8,2.8,22.14,C,56.3,20,29.8,34.5,11.2,23.3,0.033,0.048,-99,-99,-99,31.5,31.8,-9999,-9999,-9999
53131,20230515,2.623,-111.17,32.24,34.9,18.2,26.6,27.6,0,26.05,C,51.1,17.4,31.6,52.7,14.2,27,0.057,0.054,-99,-99,-99,31.6,31.2,-9999,-9999,-9999
53131,20230516,2.623,-111.17,32.24,34.8,20.4,27.6,27.7,0,19.97,C,55.5,20.9,32,43.3,15.1,27.4,0.054,0.062,-99,-99,-99,33.5,32.9,-9999,-9999,-9999
53131,20230517,2.623,-111.17,32.24,34.2,21.3,27.7,27.1,8.5,26.55,C,55.5,20.5,33.2,60.5,14.4,31,0.073,0.074,-99,-99,-99,34.1,33.5,-9999,-9999,-9999
53131,20230518,2.623,-111.17,32.24,32.6,17,24.8,25.1,5.5,22.44,C,49,19,28.9,91.1,16.7,38.9,0.146,0.123,-99,-99,-99,29,29.4,-9999,-9999,-9999
53131,20230519,2.623,-111.17,32.24,31.3,17,24.1,24,0.5,25.87,C,45.6,17.3,28.4,91.1,17.8,45.5,0.154,0.145,-99,-99,-99,28.2,28.5,-9999,-9999,-9999
53131,20230520,2.623,-111.17,32.24,33.5,16.6,25,26.1,0,27.78,C,50.8,16.7,30.9,75.9,8.5,32.1,0.12,0.131,-99,-99,-99,30.6,30.5,-9999,-9999,-9999
53131,20230521,2.623,-111.17,32.24,34.3,17.4,25.8,26.9,0,25.44,C,51.7,17.9,31.5,56.3,8.1,25.7,0.107,0.126,-99,-99,-99,32,31.8,-9999,-9999,-9999
53131,20230522,2.623,-111.17,32.24,35.4,17,26.2,27.4,0,28.84,C,52.5,17.6,32.5,47.5,5.2,18.2,0.101,0.121,-99,-99,-99,33.2,33,-9999,-9999,-9999
53131,20230523,2.623,-111.17,32.24,35.5,16.1,25.8,27.1,0,29.11,C,53.7,16.8,32.5,31.6,3.8,13.9,0.091,0.117,-99,-99,-99,33.6,33.5,-9999,-9999,-9999
53131,20230524,2.623,-111.17,32.24,34.2,17.5,25.8,26.7,0,28.89,C,52.6,17.4,32.4,35.1,6.7,17.3,0.078,0.112,-99,-99,-99,33.9,33.9,-9999,-9999,-9999
53131,20230525,2.623,-111.17,32.24,35.5,16.6,26,26.7,0,29.13,C,52.5,16.8,32.2,29.6,4.8,15.3,0.068,0.107,-99,-99,-99,34.1,34,-9999,-9999,-9999
53131,20230526,2.623,-111.17,32.24,34.8,16.1,25.4,26.5,0,29.5,C,52.7,16.3,31.9,35.1,4.1,14.4,0.061,0.102,-99,-99,-99,34.1,34.1,-9999,-9999,-9999
53131,20230527,2.623,-111.17,32.24,35.6,16.8,26.2,26.4,0,29.53,C,54.2,16.1,31.8,21,3.4,9.2,0.055,0.096,-99,-99,-99,34.1,34,-9999,-9999,-9999
53131,20230528,2.623,-111.17,32.24,35.4,13.7,24.5,26.5,0,29.32,C,53.9,14.7,32.4,26.8,5,12.3,0.052,0.091,-99,-99,-99,34.4,34.2,-9999,-9999,-9999
53131,20230529,2.623,-111.17,32.24,35.4,17.6,26.5,27.7,0,28.74,C,52.9,18.2,33.4,36.9,5.1,20.4,0.05,0.087,-99,-99,-99,35.3,35,-9999,-9999,-9999
53131,20230530,2.623,-111.17,32.24,34.4,18.7,26.5,26.7,0,29.04,C,52.7,18.5,32.7,46.7,4.9,22.3,0.048,0.084,-99,-99,-99,35.2,35.1,-9999,-9999,-9999
53131,20230531,2.623,-111.17,32.24,31.8,14.8,23.3,24.5,0,28.39,C,49.2,15.8,29.3,37.5,4.5,17.4,0.044,0.079,-99,-99,-99,33.4,33.7,-9999,-9999,-9999
53131,20230601,2.623,-111.17,32.24,30.9,14.1,22.5,23.3,0,27.42,C,50.7,14.1,29.7,34.8,8,19.7,0.042,0.076,-99,-99,-99,32.8,32.9,-9999,-9999,-9999
53131,20230602,2.623,-111.17,32.24,32.6,15.3,23.9,24.9,0,28.9,C,53.1,16.1,31.8,48.8,7.5,22.6,0.042,0.075,-99,-99,-99,34.1,34,-9999,-9999,-9999
53131,20230603,2.623,-111.17,32.24,34.6,15.7,25.2,26.9,0,29.06,C,55.1,16.4,33.3,41.1,7,19,0.042,0.073,-99,-99,-99,35.1,34.8,-9999,-9999,-9999
53131,20230604,2.623,-111.17,32.24,37.2,17.5,27.4,28.5,0,28.26,C,56.9,18.2,34.8,31.7,6,15.2,0.042,0.071,-99,-99,-99,36.3,35.8,-9999,-9999,-9999
53131,20230605,2.623,-111.17,32.24,37.8,18,27.9,28.6,0,27.51,C,56.4,18.4,33.9,28.5,3.2,11.8,0.04,0.069,-99,-99,-99,36.1,35.8,-9999,-9999,-9999
53131,20230606,2.623,-111.17,32.24,36,19.6,27.8,27.9,0,27.24,C,52.6,20.4,32.8,21.3,3.3,10.8,0.039,0.067,-99,-99,-99,35.7,35.5,-9999,-9999,-9999
53131,20230607,2.623,-111.17,32.24,33.7,17,25.4,26.2,0,29.25,C,52.9,17,32.5,29.9,4.2,16.5,0.037,0.065,-99,-99,-99,35.3,35.2,-9999,-9999,-9999
53131,20230608,2.623,-111.17,32.24,34.4,16.5,25.4,26.2,0,28.25,C,53.9,17,32.7,34.9,5.6,18.4,0.037,0.063,-99,-99,-99,35.3,35.2,-9999,-9999,-9999
53131,20230609,2.623,-111.17,32.24,33.2,15.7,24.4,25.6,0,23.44,C,51.6,16.3,30.3,28.1,2.6,11.3,0.033,0.06,-99,-99,-99,32.6,33.2,-9999,-9999,-9999
53131,20230610,2.623,-111.17,32.24,36.5,15.8,26.2,27.3,0,29.38,C,55.6,15.8,32.6,22.3,3.1,11.4,0.035,0.06,-99,-99,-99,34.8,34.5,-9999,-9999,-9999
53131,20230611,2.623,-111.17,32.24,33.2,18.7,25.9,26.7,0,29.51,C,49.9,19.1,31.2,37.1,3.9,14.5,0.034,0.059,-99,-99,-99,34.7,34.8,-9999,-9999,-9999
53131,20230612,2.623,-111.17,32.24,32.3,14.8,23.5,24.1,0,29.52,C,52.4,14.7,31.1,41.6,7.6,21.9,0.034,0.057,-99,-99,-99,34.1,34.2,-9999,-9999,-9999
53131,20230613,2.623,-111.17,32.24,32.5,15.8,24.2,24.9,0,29.69,C,53.8,15.7,32,39.1,5.5,20,0.034,0.057,-99,-99,-99,34.7,34.7,-9999,-9999,-9999
53131,20230614,2.623,-111.17,32.24,36.3,16.8,26.5,27.3,0,29.4,C,55.4,17,33.5,40.9,4.9,18.2,0.035,0.057,-99,-99,-99,35.8,35.5,-9999,-9999,-9999
53131,20230615,2.623,-111.17,32.24,36.3,16.8,26.5,27.2,0,29.58,C,55.3,16.6,33.4,23.4,3.6,12.7,0.034,0.056,-99,-99,-99,36,35.8,-9999,-9999,-9999
53131,20230616,2.623,-111.17,32.24,37.3,19.3,28.3,29.3,0,29.09,C,53.2,18.9,33.8,18.4,1.7,8.1,0.033,0.055,-99,-99,-99,36.3,36.1,-9999,-9999,-9999
53131,20230617,2.623,-111.17,32.24,37.9,18,27.9,29.2,0,28.2,C,56.6,17.7,34.3,22.3,5.1,9.9,0.033,0.054,-99,-99,-99,36.7,36.4,-9999,-9999,-9999
53131,20230618,2.623,-111.17,32.24,38.4,21.7,30,30.9,0,24.21,C,55.3,20.4,34.5,16.3,4,9.2,0.033,0.054,-99,-99,-99,37.1,36.7,-9999,-9999,-9999
53131,20230619,2.623,-111.17,32.24,38.5,23.3,30.9,31.2,0,24.44,C,57.2,21.2,35.4,15.2,5.1,9.2,0.032,0.054,-99,-99,-99,37.9,37.3,-9999,-9999,-9999
53131,20230620,2.623,-111.17,32.24,38.5,22.2,30.3,31.1,0,29.18,C,55.6,21.6,36.6,16.4,4.2,8.8,0.033,0.054,-99,-99,-99,38.9,38.3,-9999,-9999,-9999
53131,20230621,2.623,-111.17,32.24,38,19.2,28.6,29.9,0,22.7,C,57.2,19.5,34.1,24.7,3.5,12,0.031,0.052,-99,-99,-99,37.1,36.9,-9999,-9999,-9999
53131,20230622,2.623,-111.17,32.24,39.3,19.3,29.3,29.9,0,29.69,C,58.8,19.1,35.8,33.7,3.8,14.6,0.032,0.052,-99,-99,-99,38.1,37.7,-9999,-9999,-9999
53131,20230623,2.623,-111.17,32.24,37.4,19.6,28.5,29.5,0,29.67,C,57.3,19.1,35.1,19.8,3,9.1,0.031,0.052,-99,-99,-99,37.7,37.5,-9999,-9999,-9999
53131,20230624,2.623,-111.17,32.24,39.1,17.3,28.2,30,0,29.14,C,57.5,17.6,35.6,11,1.1,4.2,0.031,0.051,-99,-99,-99,37.7,37.5,-9999,-9999,-9999
53131,20230625,2.623,-111.17,32.24,42.4,20.5,31.4,32.9,0,28.07,C,60.3,20.5,37.8,16.1,3.8,8.2,0.031,0.051,-99,-99,-99,39.4,38.7,-9999,-9999,-9999
53131,20230626,2.623,-111.17,32.24,42.5,23.9,33.2,34.3,0,24.12,C,61.3,23.1,38.4,20.1,5.3,9.2,0.032,0.052,-99,-99,-99,40.1,39.4,-9999,-9999,-9999
53131,20230627,2.623,-111.17,32.24,41.2,25.5,33.3,33.8,0,28.26,C,60.3,24.1,38.8,25.3,3.4,10,0.032,0.052,-99,-99,-99,40.8,40.1,-9999,-9999,-9999
53131,20230628,2.623,-111.17,32.24,40.8,23.1,31.9,32.3,0,27.98,C,58.3,22.8,37.7,33.1,8.2,17.6,0.032,0.051,-99,-99,-99,40.3,39.9,-9999,-9999,-9999
53131,20230629,2.623,-111.17,32.24,40,23.8,31.9,31.7,0,28.67,C,58.4,22,37.1,37.2,3.5,12.9,0.032,0.051,-99,-99,-99,39.7,39.6,-9999,-9999,-9999
53131,20230630,2.623,-111.17,32.24,39,18.1,28.6,30.5,0,29.71,C,58.5,18.8,36.4,22.1,3.1,8.9,0.029,0.05,-99,-99,-99,38.9,38.8,-9999,-9999,-9999
53131,20230701,2.623,-111.17,32.24,41,20.9,30.9,32.6,0,28.82,C,59.3,20.9,38,21.3,4.7,9.5,0.03,0.05,-99,-99,-99,39.9,39.4,-9999,-9999,-9999
53131,20230702,2.623,-111.17,32.24,41.5,22.6,32,33.8,0,28.5,C,59.9,22.5,38.9,21.2,4.6,10.8,0.031,0.05,-99,-99,-99,40.8,40.2,-9999,-9999,-9999
53131,20230703,2.623,-111.17,32.24,42.1,25.5,33.8,35.1,0,28.19,C,59.4,25.5,39.9,29.2,4.8,13.7,0.032,0.051,-99,-99,-99,41.7,41.1,-9999,-9999,-9999
53131,20230704,2.623,-111.17,32.24,40.6,25.2,32.9,34.2,0,28.21,C,59.1,24.5,39.3,25.3,6.7,12.7,0.031,0.051,-99,-99,-99,41.4,40.9,-9999,-9999,-9999
53131,20230705,2.623,-111.17,32.24,40.6,25.2,32.9,34.1,0,28.09,C,59.5,24.5,39.5,29.3,7.2,14.7,0.032,0.051,-99,-99,-99,41.5,41,-9999,-9999,-9999
53131,20230706,2.623,-111.17,32.24,42.6,24,33.3,34.9,0,27.94,C,62.1,24.5,40.6,24.6,8.2,12.3,0.032,0.051,-99,-99,-99,42.3,41.6,-9999,-9999,-9999
53131,20230707,2.623,-111.17,32.24,42.2,25.8,34,34.8,0,27.86,C,61.2,25.2,40.7,18.2,6.6,11.9,0.032,0.051,-99,-99,-99,42.5,41.8,-9999,-9999,-9999
53131,20230708,2.623,-111.17,32.24,41.6,26.1,33.8,34.5,0,27.63,C,61.3,25.8,40.9,21.4,9.7,15.2,0.032,0.051,-99,-99,-99,42.7,42.1,-9999,-9999,-9999
